Date,LTP
09/12/2023,2011.1
09/13/2023,2029.0
09/17/2023,2010.1
09/18/2023,2000.0
09/19/2023,2020.0
09/21/2023,2047.0
09/24/2023,2010.0
09/25/2023,2003.0
09/26/2023,2010.0
09/27/2023,1998.0
10/01/2023,1984.0
10/02/2023,1978.0
10/03/2023,1960.0
10/04/2023,1964.4
10/05/2023,1954.1
10/08/2023,1900.8
10/09/2023,1895.0
10/10/2023,1885.0
10/11/2023,1890.1
10/12/2023,1872.0
10/16/2023,1852.3
10/17/2023,1865.0
10/18/2023,1905.0
10/19/2023,1920.0
10/29/2023,1894.0
10/30/2023,1891.1
10/31/2023,1879.0
11/01/2023,1885.1
11/02/2023,1883.9
11/05/2023,1864.1
11/06/2023,1887.9
11/07/2023,1908.0
11/08/2023,1907.0
11/09/2023,1910.9
11/20/2023,1905.0
11/21/2023,1902.0
11/22/2023,1920.0
11/23/2023,1933.0
11/26/2023,1974.0
11/27/2023,1989.0
11/28/2023,1980.0
11/29/2023,1979.8
11/30/2023,1965.0
12/03/2023,1959.0
12/04/2023,1957.0
12/05/2023,1954.0
12/06/2023,1950.0
12/07/2023,1959.0
12/10/2023,2055.0
12/11/2023,2010.1
12/12/2023,2025.0
12/13/2023,2026.0
12/14/2023,2030.0
12/17/2023,2042.0
12/18/2023,2100.0
12/19/2023,2150.0
12/20/2023,2300.0
12/21/2023,2268.0
12/24/2023,2211.0
12/27/2023,2178.0
12/28/2023,2190.0
01/01/2024,2193.0
01/02/2024,2165.0
01/03/2024,2169.0
01/04/2024,2185.0
01/07/2024,2156.0
01/08/2024,2175.0
01/09/2024,2198.0
01/10/2024,2200.0
01/11/2024,2200.0
01/14/2024,2215.0
01/16/2024,2232.0
01/17/2024,2215.0
01/18/2024,2195.0
01/21/2024,2170.1
01/22/2024,2125.0
01/23/2024,2093.0
01/24/2024,2078.1
01/25/2024,2080.0
01/28/2024,2090.0
01/29/2024,2100.0
01/30/2024,2120.0
01/31/2024,2101.0
02/01/2024,2087.0
02/04/2024,2090.0
02/05/2024,2097.0
02/06/2024,2100.1
02/07/2024,2110.0
02/08/2024,2110.0
02/11/2024,2120.1
02/12/2024,2150.0
02/13/2024,2125.0
02/14/2024,2113.0
02/15/2024,2109.9
02/18/2024,2091.0
02/20/2024,2094.0
02/21/2024,2094.0
02/22/2024,2070.0
02/25/2024,2051.0
02/26/2024,2060.0
02/27/2024,2055.0
02/28/2024,2100.0
02/29/2024,2076.0
03/03/2024,2052.0
03/04/2024,2181.0
03/05/2024,2099.9
03/06/2024,2109.0
03/07/2024,2101.0
03/10/2024,2127.0
03/12/2024,2163.0
03/13/2024,2172.5
03/14/2024,2152.0
03/17/2024,2134.5
03/18/2024,2125.0
03/19/2024,2122.0
03/20/2024,2118.0
03/21/2024,2114.0
03/25/2024,2104.0
03/26/2024,2115.0
03/27/2024,2105.0
03/28/2024,2129.0
03/31/2024,2105.5
04/01/2024,2099.0
04/02/2024,2098.4
04/03/2024,2099.0
04/04/2024,2101.1
04/07/2024,2108.0
04/09/2024,2115.0
04/10/2024,2105.0
04/14/2024,2108.0
04/15/2024,2110.9
04/16/2024,2101.0
04/18/2024,2090.0
04/21/2024,2098.0
04/22/2024,2101.0
04/24/2024,2092.2
04/25/2024,2095.0
